Date,Close,High,Low,Open,Volume,"('Date', '')","('Close', 'ISPA.DE')","('High', 'ISPA.DE')","('Low', 'ISPA.DE')","('Open', 'ISPA.DE')","('Volume', 'ISPA.DE')","('Date', '')","('Close', 'ISPA.DE')","('High', 'ISPA.DE')","('Low', 'ISPA.DE')","('Open', 'ISPA.DE')","('Volume', 'ISPA.DE')"
2010-02-23,10.114740371704102,10.245143153959335,10.114740371704102,10.245143153959335,2745,,,,,,,,,,,,
2010-02-24,10.137419700622559,10.177108495603004,10.097731987051201,10.177108495603004,5996,,,,,,,,,,,,
2010-02-25,9.990008354187012,10.1147413209093,9.990008354187012,10.1147413209093,3030,,,,,,,,,,,,
2010-02-26,10.063712120056152,10.177106492000618,10.063712120056152,10.177106492000618,10156,,,,,,,,,,,,
2010-03-01,10.245141983032227,10.245141983032227,10.103399562500163,10.12607886886154,2151,,,,,,,,,,,,
2010-03-02,10.330188751220703,10.330188751220703,10.26215298486335,10.307510522904588,2239,,,,,,,,,,,,
2010-03-03,10.27916145324707,10.30751059058963,10.250813397313525,10.296170935652606,14389,,,,,,,,,,,,
2010-03-04,10.307509422302246,10.307509422302244,10.20545470225428,10.22813400955778,9010,,,,,,,,,,,,
2010-03-05,10.443580627441406,10.443580627441406,10.37554379602426,10.392553274230735,9170,,,,,,,,,,,,
2010-03-08,10.443580627441406,10.443580627441406,10.432240975303758,10.443580627441406,3544,,,,,,,,,,,,
2010-03-09,10.51728630065918,10.51728630065918,10.415232674703987,10.50027790370436,10956,,,,,,,,,,,,
2010-03-10,10.545632362365723,10.545632362365723,10.488935199062077,10.534292713423303,11743,,,,,,,,,,,,
2010-03-11,10.511616706848145,10.534294928092274,10.483267578532145,10.534294928092274,7845,,,,,,,,,,,,
2010-03-12,10.51728630065918,10.556975083507528,10.488938251461974,10.556975083507528,3820,,,,,,,,,,,,
2010-03-15,10.483268737792969,10.517286614125263,10.460590514041035,10.517286614125263,13752,,,,,,,,,,,,
2010-03-16,10.545632362365723,10.573980403313323,10.545632362365723,10.562640754370905,28891,,,,,,,,,,,,
2010-03-17,10.647690773010254,10.647690773010254,10.579653936911118,10.579653936911118,17529,,,,,,,,,,,,
2010-03-18,10.704385757446289,10.749743282974965,10.67603770951913,10.732734886782156,9063,,,,,,,,,,,,
2010-03-19,10.681708335876465,10.727065864804247,10.67036868329232,10.67036868329232,9473,,,,,,,,,,,,
2010-03-22,10.670370101928711,10.693049410112234,10.602334340196007,10.67037010192871,18734,,,,,,,,,,,,
2010-03-23,10.704385757446289,10.783762238178006,10.698717012987824,10.783762238178006,62211,,,,,,,,,,,,
2010-03-24,10.755414009094238,10.78943296714474,10.738405611477788,10.77242348811949,33968,,,,,,,,,,,,
2010-03-25,10.806443214416504,10.857470578817416,10.795104641201068,10.795104641201068,7380,,,,,,,,,,,,
2010-03-26,10.732736587524414,10.8461298786104,10.732736587524414,10.817781826191124,2617,,,,,,,,,,,,
2010-03-29,10.812111854553223,10.823451507932544,10.715726963646716,10.715726963646716,8568,,,,,,,,,,,,
2010-03-30,10.829122543334961,10.86314042586103,10.829122543334961,10.857470598538521,260,,,,,,,,,,,,
2010-03-31,10.766757011413574,10.834793867272664,10.732739124188598,10.834793867272664,843,,,,,,,,,,,,
2010-04-01,10.834792137145996,10.88014967333954,10.817782655545058,10.84046196434631,62779,,,,,,,,,,,,
2010-04-06,11.010546684265137,11.010546684265137,10.936841132106915,10.982198644529298,34234,,,,,,,,,,,,
2010-04-07,10.993544578552246,11.067251261511052,10.993544578552246,11.067251261511052,14271,,,,,,,,,,,,
2010-04-08,10.931172370910645,10.999208105456345,10.931172370910645,10.98219971252417,6067,,,,,,,,,,,,
2010-04-09,10.976531028747559,11.061576246474333,10.976531028747559,11.050236595735132,13173,,,,,,,,,,,,
2010-04-12,10.914167404174805,10.942515458375315,10.880149522852403,10.919837231296697,18380,,,,,,,,,,,,
2010-04-13,10.908495903015137,10.936845034274087,10.908495903015137,10.931175208022298,12800,,,,,,,,,,,,
2010-04-14,10.959527969360352,11.027564832222014,10.959527969360352,10.965197798049594,13098,,,,,,,,,,,,
2010-04-15,10.953853607177734,11.004880962852875,10.948183780835073,10.953853607177733,7229,,,,,,,,,,,,
2010-04-16,10.82345199584961,11.004882132462098,10.817782168904355,10.987872651626335,25722,,,,,,,,,,,,
2010-04-19,10.82345199584961,10.874479356947987,10.783764288641741,10.829121822794864,3901,,,,,,,,,,,,
2010-04-20,10.948184967041016,10.970864274868898,10.90282743279417,10.919836913665081,7291,,,,,,,,,,,,
2010-04-21,10.987871170043945,11.021890127128426,10.953853294368233,11.021890127128426,96620,,,,,,,,,,,,
2010-04-22,10.919833183288574,11.02755769585289,10.919833183288574,11.02755769585289,83444,,,,,,,,,,,,
2010-04-23,10.931172370910645,11.033225972729195,10.931172370910645,10.953850588623043,13105,,,,,,,,,,,,
2010-04-26,11.021890640258789,11.072917996852347,10.982202936554646,11.05590851751822,10343,,,,,,,,,,,,
2010-04-27,10.840463638305664,10.999214498792522,10.840463638305664,10.999214498792522,6040,,,,,,,,,,,,
2010-04-28,10.885818481445312,10.885818481445312,10.704387272247171,10.829121296158947,5766,,,,,,,,,,,,
2010-04-29,10.925507545471191,10.925507545471191,10.812113160796196,10.868810353133695,18455,,,,,,,,,,,,
2010-04-30,10.851801872253418,10.931178381413202,10.851801872253418,10.931178381413202,11769,,,,,,,,,,,,
2010-05-03,10.936846733093262,10.936846733093262,10.829122180393975,10.908497597430843,4231,,,,,,,,,,,,
2010-05-04,10.761085510253906,10.925507255528297,10.761085510253904,10.925507255528297,44568,,,,,,,,,,,,
2010-05-05,10.73840618133545,10.846129643318895,10.704387221479653,10.846129643318895,10490,,,,,,,,,,,,
2010-05-06,10.704385757446289,10.846128159899495,10.693047187120651,10.693047187120651,23394,,,,,,,,,,,,
2010-05-07,10.415238380432129,10.602338419294533,10.369880828023344,10.579659102385465,124108,,,,,,,,,,,,
2010-05-10,10.817781448364258,10.823451274931863,10.687378681535884,10.687378681535884,6771,,,,,,,,,,,,
2010-05-11,10.868805885314941,10.86880588531494,10.77242102238463,10.817778541327803,9752,,,,,,,,,,,,
2010-05-12,10.993544578552246,11.010554062637151,10.942517207706649,10.942517207706649,13445,,,,,,,,,,,,
2010-05-13,11.044567108154297,11.089924631089705,11.03889728261129,11.089924631089705,44307,,,,,,,,,,,,
2010-05-14,10.891486167907715,11.044568228876615,10.885817423198134,11.044568228876615,15827,,,,,,,,,,,,
2010-05-17,10.863141059875488,10.931177910307506,10.863141059875488,10.914168427347239,9778,,,,,,,,,,,,
2010-05-18,10.959527969360352,10.987876031397315,10.919840249944901,10.936849736012629,29111,,,,,,,,,,,,
2010-05-19,10.72139835357666,10.90849833598024,10.72139835357666,10.90849833598024,6809,,,,,,,,,,,,
2010-05-20,10.522956848144531,10.69871822572393,10.483269143984291,10.687378572704194,22185,,,,,,,,,,,,
2010-05-21,10.386884689331055,10.466260100961978,10.177106506761081,10.39255451607739,21334,,,,,,,,,,,,
2010-05-24,10.539966583251953,10.613672166849813,10.449251519712039,10.449251519712039,29979,,,,,,,,,,,,
2010-05-25,10.409562110900879,10.409562110900879,10.284828107891533,10.34152528367681,16340,,,,,,,,,,,,
2010-05-26,10.573984146118164,10.630681329490546,10.477599258807764,10.477599258807764,20327,,,,,,,,,,,,
2010-05-27,10.744071006774902,10.772419045383623,10.636346513526728,10.636346513526728,44243,,,,,,,,,,,,
2010-05-28,10.744071006774902,10.800767083992344,10.738401182771488,10.738401182771488,51453,,,,,,,,,,,,
2010-05-31,10.783766746520996,10.829124291012192,10.778096918283453,10.823454462774647,45524,,,,,,,,,,,,
2010-06-01,10.783766746520996,10.783766746520996,10.642024284809867,10.715729889079624,3720,,,,,,,,,,,,
2010-06-02,10.806443214416504,10.829122523665347,10.738407449487942,10.75541585001559,27515,,,,,,,,,,,,
2010-06-03,10.965190887451172,11.169300265990945,10.91416354281623,11.169300265990945,43735,,,,,,,,,,,,
2010-06-04,10.885818481445312,11.078588262573636,10.885818481445312,11.06724860923459,5464,,,,,,,,,,,,
2010-06-07,10.868805885314941,10.936842704433975,10.846126585139078,10.851796410183043,11387,,,,,,,,,,,,
2010-06-08,10.800772666931152,10.94251509605838,10.800772666931152,10.94251509605838,34172,,,,,,,,,,,,
2010-06-09,10.976531028747559,10.976531028747559,10.91416403109057,10.959521552638758,1040,,,,,,,,,,,,
2010-06-10,11.044567108154297,11.044567108154295,10.936843667063105,10.936843667063105,24582,,,,,,,,,,,,
2010-06-11,11.112608909606934,11.135287140525868,11.038902225949847,11.038902225949847,13240,,,,,,,,,,,,
2010-06-14,11.140953063964844,11.169302194439222,11.12394466708897,11.169302194439222,7215,,,,,,,,,,,,
2010-06-15,11.140953063964844,11.18064076522022,11.078587139738717,11.135283237869968,9327,,,,,,,,,,,,
2010-06-16,11.226000785827637,11.243010267890012,11.15796502039612,11.226000785827635,6982,,,,,,,,,,,,
2010-06-17,11.19198226928711,11.288367166030781,11.191982269287111,11.254349285241524,17130,,,,,,,,,,,,
2010-06-18,11.282699584960938,11.299709069445983,11.226002384753265,11.265691181885039,11317,,,,,,,,,,,,
2010-06-21,11.356400489807129,11.418766405026167,11.322381538151001,11.345060839255087,3995,,,,,,,,,,,,
2010-06-22,11.367740631103516,11.384750109283981,11.3053747072593,11.37341045716367,18097,,,,,,,,,,,,
2010-06-23,11.226000785827637,11.328055515383904,11.208992385174254,11.294037632668147,28984,,,,,,,,,,,,
2010-06-24,11.078583717346191,11.225994824639752,11.078583717346191,11.225994824639752,19041,,,,,,,,,,,,
2010-06-25,11.055909156799316,11.112606343115962,11.050239330026763,11.08992703602575,26150,,,,,,,,,,,,
2010-06-28,11.152295112609863,11.152295112609863,11.055910211102862,11.112607402826214,1405,,,,,,,,,,,,
2010-06-29,10.959527969360352,11.067252551637464,10.942518483292623,11.050243065569736,11817,,,,,,,,,,,,
2010-06-30,10.931172370910645,10.93684219569087,10.914162896569968,10.931172370910645,1371,,,,,,,,,,,,
2010-07-01,10.687378883361816,10.834791132676813,10.66469957666311,10.80644199930343,48140,,,,,,,,,,,,
2010-07-02,10.732736587524414,10.755414813178058,10.642021522092072,10.738406414290045,9690,,,,,,,,,,,,
2010-07-05,10.659029006958008,10.738405493461357,10.64769043580792,10.738405493461357,37541,,,,,,,,,,,,
2010-07-06,10.834792137145996,10.902827900731829,10.687379874164742,10.727067583157972,26150,,,,,,,,,,,,
2010-07-07,10.953853607177734,10.953853607177733,10.73840561320065,10.80077154015231,7578,,,,,,,,,,,,
2010-07-08,11.021890640258789,11.044568864628804,10.959523630775811,11.044568864628804,13846,,,,,,,,,,,,
2010-07-09,11.06725025177002,11.112607790449035,11.00488323055799,11.050240769237005,11345,,,,,,,,,,,,
2010-07-12,11.123945236206055,11.23166869329372,11.089926277896343,11.123945236206056,8942,,,,,,,,,,,,
2010-07-13,11.214659690856934,11.282695440990276,11.152292685394077,11.197650212619223,17840,,,,,,,,,,,,
2010-07-14,11.17497444152832,11.271359352532162,11.12394815349955,11.197653753015857,11568,,,,,,,,,,,,
2010-07-15,10.880146980285645,11.061577080152238,10.880146980285646,11.061577080152238,18450,,,,,,,,,,,,
2010-07-16,10.732736587524414,10.942514770808375,10.693048881573874,10.942514770808375,59521,,,,,,,,,,,,
2010-07-19,10.681708335876465,10.778093220024102,10.642020633240753,10.73273569109632,7971,,,,,,,,,,,,
2010-07-20,10.732736587524414,10.772424293474954,10.681709228042612,10.772424293474954,43190,,,,,,,,,,,,
2010-07-21,10.868805885314941,10.98786896701256,10.86880588531494,10.936842704433975,13233,,,,,,,,,,,,
2010-07-22,10.959527969360352,10.97653745542808,10.806445838978545,10.868812873150967,11678,,,,,,,,,,,,
2010-07-23,11.027559280395508,11.050237502325874,10.948182800117461,11.01621962872597,18349,,,,,,,,,,,,
2010-07-26,11.038898468017578,11.044568294169437,10.931175015358562,11.010550418667052,5611,,,,,,,,,,,,
2010-07-27,11.061580657958984,11.095598542334692,11.038901347435814,11.061580657958984,5718,,,,,,,,,,,,
2010-07-28,11.004884719848633,11.112609294318041,11.004884719848633,11.112609294318041,12506,,,,,,,,,,,,
2010-07-29,10.936846733093262,11.089927740034515,10.936846733093262,11.084257912902032,7962,,,,,,,,,,,,
2010-07-30,10.965190887451172,10.987869106506388,10.874475848413176,10.94251158698739,2701,,,,,,,,,,,,
2010-08-02,11.112608909606934,11.140956968607886,11.004884338866878,11.004884338866878,13956,,,,,,,,,,,,
2010-08-03,11.072921752929688,11.129617873791187,11.027564207394974,11.084260328256475,964,,,,,,,,,,,,
2010-08-04,11.157963752746582,11.157963752746582,11.084257086925717,11.106936393765636,5087,,,,,,,,,,,,
2010-08-05,11.095598220825195,11.18064347000469,11.084258565892192,11.089928393358694,8177,,,,,,,,,,,,
2010-08-06,10.902828216552734,11.118277330769674,10.902828216552734,11.118277330769674,5786,,,,,,,,,,,,
2010-08-09,11.05024528503418,11.050245285034178,11.010557557647367,11.04457545520614,2263,,,,,,,,,,,,
2010-08-10,11.05024528503418,11.050245285034178,11.010557557647367,11.010557557647367,2763,,,,,,,,,,,,
2010-08-11,10.953853607177734,11.050238492185356,10.931175383215894,11.050238492185356,10608,,,,,,,,,,,,
2010-08-12,10.948184967041016,10.993542501287862,10.914167086708112,10.970864274868898,4964,,,,,,,,,,,,
2010-08-13,11.021890640258789,11.044568864628804,10.953853804331104,10.96519345722052,7003,,,,,,,,,,,,
2010-08-16,10.970863342285156,11.044568923642556,10.931175638368954,11.044568923642556,9297,,,,,,,,,,,,
2010-08-17,11.089922904968262,11.089922904968262,10.982199480643978,10.982199480643978,5237,,,,,,,,,,,,
2010-08-18,11.055909156799316,11.061578983571868,11.027561104345436,11.027561104345436,1714,,,,,,,,,,,,
2010-08-19,10.942514419555664,11.15229367751463,10.942514419555664,11.15229367751463,10696,,,,,,,,,,,,
2010-08-20,10.98220443725586,10.987873183066373,10.95385530115845,10.95385530115845,1544,,,,,,,,,,,,
2010-08-23,11.05024528503418,11.09560284224903,11.010557557647367,11.016227387475407,3179,,,,,,,,,,,,
2010-08-24,10.942514419555664,10.993541777399496,10.902826714879092,10.97086355247382,45671,,,,,,,,,,,,
2010-08-25,10.948184967041016,10.948184967041017,10.885819033332178,10.919836913665081,30840,,,,,,,,,,,,
2010-08-26,10.970863342285156,11.010551046201357,10.959523689335148,10.959523689335148,10652,,,,,,,,,,,,
2010-08-27,11.038898468017578,11.03889846801758,10.834790133594495,11.021890070970768,123650,,,,,,,,,,,,
2010-08-30,11.078583717346191,11.157959095336327,11.078583717346191,11.157959095336327,10578,,,,,,,,,,,,
2010-08-31,11.06725025177002,11.06725025177002,10.999213403046983,11.03323128670399,3715,,,,,,,,,,,,
2010-09-01,11.260018348693848,11.288366400527693,11.129614498595124,11.129614498595124,7431,,,,,,,,,,,,
2010-09-02,11.231669425964355,11.265688386493212,11.214661027108805,11.254348732983592,3147,,,,,,,,,,,,
2010-09-03,11.288365364074707,11.339392717817587,11.248677662587747,11.248677662587747,660,,,,,,,,,,,,
2010-09-06,11.356400489807129,11.356400489807129,11.27702401735143,11.27702401735143,7470,,,,,,,,,,,,
2010-09-07,11.35073471069336,11.373412938472887,11.299707346428194,11.373412938472887,2061,,,,,,,,,,,,
2010-09-08,11.441447257995605,11.441447257995607,11.367740600818696,11.384750078953846,5965,,,,,,,,,,,,
2010-09-09,11.503815650939941,11.51515422298922,11.39042127917616,11.464126863836405,15267,,,,,,,,,,,,
2010-09-10,11.486807823181152,11.532165362129774,11.486807823181152,11.532165362129774,525,,,,,,,,,,,,
2010-09-13,11.509486198425293,11.583192876035469,11.486807969366884,11.54350516412647,3546,,,,,,,,,,,,
2010-09-14,11.447122573852539,11.51515835620426,11.447122573852537,11.51515835620426,9998,,,,,,,,,,,,
2010-09-15,11.401762962341309,11.447120502839459,11.3734138236493,11.430111019624253,8143,,,,,,,,,,,,
2010-09-16,11.305374145507812,11.424437242628722,11.299704319729384,11.424437242628722,10342,,,,,,,,,,,,
2010-09-17,11.282699584960938,11.396093985376282,11.282699584960938,11.396093985376282,6609,,,,,,,,,,,,
2010-09-20,11.413098335266113,11.413098335266113,11.328053105861681,11.339392758157942,6265,,,,,,,,,,,,
2010-09-21,11.362074851989746,11.441450274731666,11.362074851989746,11.441450274731666,3250,,,,,,,,,,,,
2010-09-22,11.146623611450195,11.333723559054867,11.12394538701175,11.333723559054867,8326,,,,,,,,,,,,
