Date,Close
2008-12-03,194.23712158203125
2009-01-15,199.2465362548828
2009-02-23,241.58639526367188
2009-03-09,237.8505401611328
2009-04-07,306.83966064453125
2009-05-22,368.8551635742188
2009-06-17,362.628662109375
2009-07-08,407.7916259765625
2009-08-12,447.9978942871094
2009-09-15,459.6561279296875
2009-10-01,499.2146301269531
2009-11-03,532.09716796875
2009-12-08,561.989990234375
2010-01-14,578.9630737304688
2010-02-05,588.4298706054688
2010-03-02,634.766845703125
2010-04-28,652.2052612304688
2010-05-25,610.3527221679688
2010-06-01,701.5319213867188
2010-07-02,736.907470703125
2010-08-25,817.7351684570312
2010-09-01,852.1189575195312
2010-10-19,956.2667236328124
2010-11-29,992.6437377929688
2010-12-01,1028.52294921875
2011-01-24,1026.573974609375
2011-02-01,1109.2974853515625
2011-03-16,1090.3607177734375
2011-04-12,1128.234375
2011-05-26,1255.8084716796875
2011-06-08,1273.7486572265625
2011-07-11,1409.439697265625
2011-08-22,1187.1590576171875
2011-09-30,1170.2139892578125
2011-10-03,1088.4779052734375
2011-11-23,1129.3460693359375
2011-12-16,1134.3297119140625
2012-01-05,1199.1904296875
2012-02-27,1386.594970703125
2012-03-06,1388.5887451171875
2012-04-24,1402.54443359375
2012-05-24,1360.677490234375
2012-06-14,1293.8892822265625
2012-07-12,1154.4891357421875
2012-08-01,1254.1859130859375
2012-09-28,997.9649658203124
2012-10-04,996.9680786132812
2012-11-16,1160.470947265625
2012-12-21,1213.3870849609375
2013-01-03,1257.2562255859375
2013-02-07,1333.0308837890625
2013-03-25,1313.09033203125
2013-04-05,1243.2978515625
2013-05-01,1310.0992431640625
2013-06-24,1276.2001953125
2013-07-01,1360.94775390625
2013-08-29,1525.6859130859375
2013-09-04,1533.663330078125
2013-10-15,1459.8719482421875
2013-11-13,1457.8775634765625
2013-12-18,1424.970703125
2014-01-30,1407.10595703125
2014-02-03,1403.116943359375
2014-03-24,1373.1998291015625
2014-04-08,1370.2080078125
2014-05-07,1479.9044189453125
2014-06-17,1440.014892578125
2014-07-15,1408.3240966796875
2014-08-04,1406.3294677734375
2014-09-01,1430.266845703125
2014-10-16,1418.2982177734375
2014-11-04,1473.155029296875
2014-12-12,1578.87939453125
2015-01-06,1597.923095703125
2015-02-02,1738.564453125
2015-03-31,1728.5897216796875
2015-04-07,1709.63818359375
2015-05-29,1690.6865234375
2015-06-30,1567.0020751953125
2015-07-07,1502.408203125
2015-08-24,1337.8017578125
2015-09-29,1312.861083984375
2015-10-19,1259.9876708984375
2015-11-24,1192.14990234375
2015-12-14,1116.3309326171875
2016-01-07,1075.51953125
2016-02-11,1106.4481201171875
2016-03-29,1315.9652099609375
2016-04-29,1186.264404296875
2016-05-31,1071.5286865234375
2016-06-14,1038.6048583984375
2016-07-04,1145.3587646484375
2016-08-02,1285.3310546875
2016-09-14,1244.4158935546875
2016-10-03,1394.10546875
2016-11-16,1380.13427734375
2016-12-01,1407.078125
2017-01-05,1447.0989990234375
2017-02-08,1607.7764892578125
2017-03-31,1720.5506591796875
2017-04-19,1562.866455078125
2017-05-03,1578.8345947265625
2017-06-29,1649.6925048828125
2017-07-07,1607.056884765625
2017-08-01,1722.8448486328125
2017-09-28,1729.8321533203125
2017-10-04,1780.7388916015625
2017-11-30,1712.863037109375
2017-12-01,1699.88671875
2018-01-31,1576.2120361328125
2018-02-09,1495.355224609375
2018-03-01,1589.1890869140625
2018-04-06,1673.5399169921875
2018-05-09,1766.87451171875
2018-06-01,2073.3330078125
2018-07-11,2012.7247314453125
2018-08-02,2079.61572265625
2018-09-25,1992.258056640625
2018-10-23,1667.7860107421875
2018-11-20,1726.19091796875
2018-12-27,1665.39599609375
2019-01-03,1620.9654541015625
2019-02-04,1805.17724609375
2019-03-22,1836.1290283203125
2019-04-09,1929.4830322265625
2019-05-31,1692.35400390625
2019-06-03,1697.345947265625
2019-07-01,1882.390380859375
2019-08-15,2064.13818359375
2019-09-25,2103.084716796875
2019-10-18,1873.40283203125
2019-11-21,2028.1883544921875
2019-12-03,1967.2724609375
2020-01-31,1950.3968505859373
2020-02-28,1646.8018798828125
2020-03-23,1083.5538330078125
2020-04-01,1233.35400390625
2020-05-14,1296.27001953125
2020-06-24,1505.4906005859375
2020-07-31,1250.8304443359375
2020-08-03,1278.2938232421875
2020-09-01,1397.13525390625
2020-10-30,1354.1923828125
2020-11-02,1378.66015625
2020-12-23,1755.6568603515625
2021-01-25,1684.751220703125
2021-02-03,1691.7421875
2021-03-01,1836.0494384765625
2021-04-01,1924.930908203125
2021-05-13,2013.3128662109373
2021-06-28,2052.260986328125
2021-07-19,1935.8150634765625
2021-08-19,1810.45654296875
2021-09-15,1777.9932861328125
2021-10-12,1797.9705810546875
2021-11-30,1755.5185546875
2021-12-16,1713.6810302734375
2022-01-14,1717.17724609375
2022-02-03,1852.0341796875
2022-03-08,1549.8548583984375
2022-04-26,1523.882568359375
2022-05-10,1480.4285888671875
2022-06-14,1591.310791015625
2022-07-05,1578.6544189453125
2022-08-26,1733.5223388671875
2022-09-26,1634.6956787109375
2022-10-31,1813.4542236328125
2022-11-02,1828.9410400390625
2022-12-20,2000.4495849609373
2023-01-03,2065.399169921875
2023-02-10,2382.153564453125
2023-03-15,2247.25830078125
2023-04-06,2473.083251953125
2023-05-31,2152.33203125
2023-06-29,2085.81787109375
2023-07-06,2014.8580322265625
2023-08-22,2134.7900390625
2023-09-27,1883.932373046875
2023-10-31,1691.04150390625
2023-11-29,1449.1785888671875
2023-12-28,1410.8734130859375
2024-01-15,1211.4619140625
2024-02-09,1270.435791015625
2024-03-22,1182.974609375
2024-04-18,1121.501953125
2024-05-29,1025.5445556640625
2024-06-28,877.7999877929688
2024-07-19,697.5999755859375
2024-08-13,666.4000244140625
2024-09-10,571.0
2024-10-03,635.5999755859375
2024-11-12,731.4000244140625
2024-12-05,896.2000122070312
2025-01-08,951.5999755859376
2025-02-24,1022.0
2025-03-31,771.7999877929688
2025-04-09,627.7999877929688
